 gas_q1 , gas_q2 , EFH_GasWP_aggr. , MFH_GasWP_aggr. , air_q1 , air_q2 , EFH_LuftWP_aggr. ,MFH_LuftWP_aggr.
 1.89 , 1.80 , 1.88 , 1.87 , 3.53 , 2.50 , 3.37 , 3.31 
 1.89 , 1.80 , 1.88 , 1.87 , 3.53 , 2.50 , 3.37 , 3.31 
 1.89 , 1.80 , 1.88 , 1.87 , 3.41 , 2.43 , 3.26 , 3.21 
 1.89 , 1.80 , 1.88 , 1.87 , 3.41 , 2.43 , 3.26 , 3.21 
 1.89 , 1.80 , 1.88 , 1.87 , 3.41 , 2.43 , 3.26 , 3.21 
 1.89 , 1.80 , 1.88 , 1.87 , 3.41 , 2.43 , 3.26 , 3.21 
 1.89 , 1.80 , 1.88 , 1.87 , 3.41 , 2.43 , 3.26 , 3.21 
 1.89 , 1.80 , 1.88 , 1.87 , 3.41 , 2.43 , 3.26 , 3.21 
 1.89 , 1.80 , 1.88 , 1.87 , 3.34 , 2.38 , 3.19 , 3.14 
 1.89 , 1.80 , 1.88 , 1.87 , 3.34 , 2.38 , 3.19 , 3.14 
 1.89 , 1.80 , 1.88 , 1.87 , 3.34 , 2.38 , 3.19 , 3.14 
 1.89 , 1.80 , 1.88 , 1.87 , 3.34 , 2.38 , 3.19 , 3.14 
 1.89 , 1.80 , 1.88 , 1.87 , 3.34 , 2.38 , 3.19 , 3.14 
 1.89 , 1.80 , 1.88 , 1.87 , 3.34 , 2.38 , 3.19 , 3.14 
 1.89 , 1.80 , 1.88 , 1.87 , 3.70 , 2.62 , 3.54 , 3.48 
 1.89 , 1.80 , 1.88 , 1.87 , 3.70 , 2.62 , 3.54 , 3.48 
 1.89 , 1.80 , 1.88 , 1.87 , 3.70 , 2.62 , 3.54 , 3.48 
 1.89 , 1.80 , 1.88 , 1.87 , 3.70 , 2.62 , 3.54 , 3.48 
 1.89 , 1.80 , 1.88 , 1.87 , 3.70 , 2.62 , 3.54 , 3.48 
 1.89 , 1.80 , 1.88 , 1.87 , 3.70 , 2.62 , 3.54 , 3.48 
 1.89 , 1.80 , 1.87 , 1.87 , 3.50 , 2.48 , 3.35 , 3.29 
 1.89 , 1.80 , 1.87 , 1.87 , 3.50 , 2.48 , 3.35 , 3.29 
 1.89 , 1.80 , 1.87 , 1.87 , 3.50 , 2.48 , 3.35 , 3.29 
 1.89 , 1.80 , 1.87 , 1.87 , 3.50 , 2.48 , 3.35 , 3.29 
 1.89 , 1.80 , 1.87 , 1.87 , 3.50 , 2.48 , 3.35 , 3.29 
 1.89 , 1.80 , 1.87 , 1.87 , 3.50 , 2.48 , 3.35 , 3.29 
 1.89 , 1.80 , 1.87 , 1.87 , 3.37 , 2.40 , 3.23 , 3.17 
 1.89 , 1.80 , 1.87 , 1.87 , 3.37 , 2.40 , 3.23 , 3.17 
 1.89 , 1.80 , 1.87 , 1.87 , 3.37 , 2.40 , 3.23 , 3.17 
 1.89 , 1.80 , 1.87 , 1.87 , 3.37 , 2.40 , 3.23 , 3.17 
 1.89 , 1.80 , 1.87 , 1.87 , 3.37 , 2.40 , 3.23 , 3.17 
 1.89 , 1.80 , 1.87 , 1.87 , 3.37 , 2.40 , 3.23 , 3.17 
 1.89 , 1.80 , 1.87 , 1.87 , 3.34 , 2.38 , 3.20 , 3.14 
 1.89 , 1.80 , 1.87 , 1.87 , 3.34 , 2.38 , 3.20 , 3.14 
 1.89 , 1.80 , 1.87 , 1.87 , 3.34 , 2.38 , 3.20 , 3.14 
 1.89 , 1.80 , 1.87 , 1.87 , 3.34 , 2.38 , 3.20 , 3.14 
 1.89 , 1.80 , 1.87 , 1.87 , 3.34 , 2.38 , 3.20 , 3.14 
 1.89 , 1.80 , 1.87 , 1.87 , 3.34 , 2.38 , 3.20 , 3.14 
 1.89 , 1.80 , 1.87 , 1.87 , 3.69 , 2.61 , 3.52 , 3.46 
 1.89 , 1.80 , 1.87 , 1.87 , 3.69 , 2.61 , 3.52 , 3.46 
 1.89 , 1.80 , 1.87 , 1.87 , 3.69 , 2.61 , 3.52 , 3.46 
 1.89 , 1.80 , 1.87 , 1.87 , 3.69 , 2.61 , 3.52 , 3.46 
 1.89 , 1.80 , 1.87 , 1.87 , 3.69 , 2.61 , 3.52 , 3.46 
 1.89 , 1.80 , 1.87 , 1.87 , 3.69 , 2.61 , 3.52 , 3.46 
 1.88 , 1.79 , 1.87 , 1.87 , 3.56 , 2.53 , 3.41 , 3.35 
 1.88 , 1.79 , 1.87 , 1.87 , 3.56 , 2.53 , 3.41 , 3.35 
 1.88 , 1.79 , 1.87 , 1.87 , 3.56 , 2.53 , 3.41 , 3.35 
 1.88 , 1.79 , 1.87 , 1.87 , 3.56 , 2.53 , 3.41 , 3.35 
 1.88 , 1.79 , 1.87 , 1.87 , 3.56 , 2.53 , 3.41 , 3.35 
 1.88 , 1.79 , 1.87 , 1.87 , 3.56 , 2.53 , 3.41 , 3.35 
 1.88 , 1.79 , 1.87 , 1.86 , 3.50 , 2.49 , 3.35 , 3.29 
 1.88 , 1.79 , 1.87 , 1.86 , 3.50 , 2.49 , 3.35 , 3.29 
 1.88 , 1.79 , 1.87 , 1.86 , 3.50 , 2.49 , 3.35 , 3.29 
 1.88 , 1.79 , 1.87 , 1.86 , 3.50 , 2.49 , 3.35 , 3.29 
 1.88 , 1.79 , 1.87 , 1.86 , 3.50 , 2.49 , 3.35 , 3.29 
 1.88 , 1.79 , 1.87 , 1.86 , 3.50 , 2.49 , 3.35 , 3.29 
 1.88 , 1.79 , 1.87 , 1.86 , 3.46 , 2.46 , 3.31 , 3.25 
 1.88 , 1.79 , 1.87 , 1.86 , 3.46 , 2.46 , 3.31 , 3.25 
 1.88 , 1.79 , 1.87 , 1.86 , 3.46 , 2.46 , 3.31 , 3.25 
 1.88 , 1.79 , 1.87 , 1.86 , 3.46 , 2.46 , 3.31 , 3.25 
 1.88 , 1.79 , 1.87 , 1.86 , 3.46 , 2.46 , 3.31 , 3.25 
 1.88 , 1.79 , 1.87 , 1.86 , 3.46 , 2.46 , 3.31 , 3.25 
 1.88 , 1.79 , 1.87 , 1.86 , 3.80 , 2.69 , 3.63 , 3.57 
 1.88 , 1.79 , 1.87 , 1.86 , 3.80 , 2.69 , 3.63 , 3.57 
 1.88 , 1.79 , 1.87 , 1.86 , 3.80 , 2.69 , 3.63 , 3.57 
 1.88 , 1.79 , 1.87 , 1.86 , 3.80 , 2.69 , 3.63 , 3.57 
 1.88 , 1.79 , 1.87 , 1.86 , 3.80 , 2.69 , 3.63 , 3.57 
 1.88 , 1.79 , 1.87 , 1.86 , 3.80 , 2.69 , 3.63 , 3.57 
 1.88 , 1.79 , 1.87 , 1.86 , 3.62 , 2.56 , 3.46 , 3.40 
 1.88 , 1.79 , 1.87 , 1.86 , 3.62 , 2.56 , 3.46 , 3.40 
 1.88 , 1.79 , 1.87 , 1.86 , 3.62 , 2.56 , 3.46 , 3.40 
 1.88 , 1.79 , 1.87 , 1.86 , 3.62 , 2.56 , 3.46 , 3.40 
 1.88 , 1.79 , 1.87 , 1.86 , 3.62 , 2.56 , 3.46 , 3.40 
 1.88 , 1.79 , 1.87 , 1.86 , 3.62 , 2.56 , 3.46 , 3.40 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.87 , 1.86 , 3.49 , 2.48 , 3.34 , 3.28 
 1.88 , 1.79 , 1.86 , 1.86 , 3.86 , 2.73 , 3.69 , 3.62 
 1.88 , 1.79 , 1.86 , 1.86 , 3.86 , 2.73 , 3.69 , 3.62 
 1.88 , 1.79 , 1.86 , 1.86 , 3.86 , 2.73 , 3.69 , 3.62 
 1.88 , 1.79 , 1.86 , 1.86 , 3.86 , 2.73 , 3.69 , 3.62 
 1.88 , 1.79 , 1.86 , 1.86 , 3.86 , 2.73 , 3.69 , 3.62 
 1.88 , 1.79 , 1.86 , 1.86 , 3.86 , 2.73 , 3.69 , 3.62 
 1.88 , 1.79 , 1.86 , 1.86 , 3.74 , 2.65 , 3.58 , 3.52 
 1.88 , 1.79 , 1.86 , 1.86 , 3.74 , 2.65 , 3.58 , 3.52 
 1.88 , 1.79 , 1.86 , 1.86 , 3.74 , 2.65 , 3.58 , 3.52 
 1.88 , 1.79 , 1.86 , 1.86 , 3.74 , 2.65 , 3.58 , 3.52 
 1.88 , 1.79 , 1.86 , 1.86 , 3.74 , 2.65 , 3.58 , 3.52 
 1.88 , 1.79 , 1.86 , 1.86 , 3.74 , 2.65 , 3.58 , 3.52 
 1.88 , 1.78 , 1.86 , 1.86 , 3.70 , 2.62 , 3.54 , 3.48 
 1.88 , 1.78 , 1.86 , 1.86 , 3.70 , 2.62 , 3.54 , 3.48 
 1.88 , 1.78 , 1.86 , 1.86 , 3.70 , 2.62 , 3.54 , 3.48 
 1.88 , 1.78 , 1.86 , 1.86 , 3.70 , 2.62 , 3.54 , 3.48 
 1.88 , 1.78 , 1.86 , 1.86 , 3.70 , 2.62 , 3.54 , 3.48 
 1.88 , 1.78 , 1.86 , 1.86 , 3.70 , 2.62 , 3.54 , 3.48 
 1.88 , 1.78 , 1.86 , 1.86 , 3.62 , 2.57 , 3.46 , 3.40 
 1.88 , 1.78 , 1.86 , 1.86 , 3.62 , 2.57 , 3.46 , 3.40 
 1.88 , 1.78 , 1.86 , 1.86 , 3.62 , 2.57 , 3.46 , 3.40 
 1.88 , 1.78 , 1.86 , 1.86 , 3.62 , 2.57 , 3.46 , 3.40 
 1.88 , 1.78 , 1.86 , 1.86 , 3.62 , 2.57 , 3.46 , 3.40 
 1.88 , 1.78 , 1.86 , 1.86 , 3.62 , 2.57 , 3.46 , 3.40 
 1.87 , 1.78 , 1.86 , 1.86 , 3.71 , 2.63 , 3.55 , 3.48 
 1.87 , 1.78 , 1.86 , 1.86 , 3.71 , 2.63 , 3.55 , 3.48 
 1.87 , 1.78 , 1.86 , 1.86 , 3.71 , 2.63 , 3.55 , 3.48 
 1.87 , 1.78 , 1.86 , 1.86 , 3.71 , 2.63 , 3.55 , 3.48 
 1.87 , 1.78 , 1.86 , 1.86 , 3.71 , 2.63 , 3.55 , 3.48 
 1.87 , 1.78 , 1.86 , 1.86 , 3.71 , 2.63 , 3.55 , 3.48 
 1.87 , 1.78 , 1.86 , 1.85 , 3.56 , 2.53 , 3.41 , 3.35 
 1.87 , 1.78 , 1.86 , 1.85 , 3.56 , 2.53 , 3.41 , 3.35 
 1.87 , 1.78 , 1.86 , 1.85 , 3.56 , 2.53 , 3.41 , 3.35 
 1.87 , 1.78 , 1.86 , 1.85 , 3.56 , 2.53 , 3.41 , 3.35 
 1.87 , 1.78 , 1.86 , 1.85 , 3.56 , 2.53 , 3.41 , 3.35 
 1.87 , 1.78 , 1.86 , 1.85 , 3.56 , 2.53 , 3.41 , 3.35 
 1.87 , 1.78 , 1.86 , 1.85 , 3.45 , 2.45 , 3.30 , 3.24 
 1.87 , 1.78 , 1.86 , 1.85 , 3.45 , 2.45 , 3.30 , 3.24 
 1.87 , 1.78 , 1.86 , 1.85 , 3.45 , 2.45 , 3.30 , 3.24 
 1.87 , 1.78 , 1.86 , 1.85 , 3.45 , 2.45 , 3.30 , 3.24 
 1.87 , 1.78 , 1.86 , 1.85 , 3.45 , 2.45 , 3.30 , 3.24 
 1.87 , 1.78 , 1.86 , 1.85 , 3.45 , 2.45 , 3.30 , 3.24 
 1.87 , 1.78 , 1.86 , 1.85 , 3.38 , 2.41 , 3.23 , 3.18 
 1.87 , 1.78 , 1.86 , 1.85 , 3.38 , 2.41 , 3.23 , 3.18 
 1.87 , 1.78 , 1.86 , 1.85 , 3.38 , 2.41 , 3.23 , 3.18 
 1.87 , 1.78 , 1.86 , 1.85 , 3.38 , 2.41 , 3.23 , 3.18 
 1.87 , 1.78 , 1.86 , 1.85 , 3.38 , 2.41 , 3.23 , 3.18 
 1.87 , 1.78 , 1.86 , 1.85 , 3.38 , 2.41 , 3.23 , 3.18 
 1.87 , 1.78 , 1.86 , 1.85 , 3.58 , 2.54 , 3.42 , 3.36 
 1.87 , 1.78 , 1.86 , 1.85 , 3.58 , 2.54 , 3.42 , 3.36 
 1.87 , 1.78 , 1.86 , 1.85 , 3.58 , 2.54 , 3.42 , 3.36 
 1.87 , 1.78 , 1.86 , 1.85 , 3.58 , 2.54 , 3.42 , 3.36 
 1.87 , 1.78 , 1.86 , 1.85 , 3.58 , 2.54 , 3.42 , 3.36 
 1.87 , 1.78 , 1.86 , 1.85 , 3.58 , 2.54 , 3.42 , 3.36 
 1.87 , 1.78 , 1.86 , 1.85 , 3.44 , 2.44 , 3.29 , 3.23 
 1.87 , 1.78 , 1.86 , 1.85 , 3.44 , 2.44 , 3.29 , 3.23 
 1.87 , 1.78 , 1.86 , 1.85 , 3.44 , 2.44 , 3.29 , 3.23 
 1.87 , 1.78 , 1.86 , 1.85 , 3.44 , 2.44 , 3.29 , 3.23 
 1.87 , 1.78 , 1.86 , 1.85 , 3.44 , 2.44 , 3.29 , 3.23 
 1.87 , 1.78 , 1.86 , 1.85 , 3.44 , 2.44 , 3.29 , 3.23 
 1.87 , 1.78 , 1.85 , 1.85 , 3.33 , 2.37 , 3.19 , 3.13 
 1.87 , 1.78 , 1.85 , 1.85 , 3.33 , 2.37 , 3.19 , 3.13 
 1.87 , 1.78 , 1.85 , 1.85 , 3.33 , 2.37 , 3.19 , 3.13 
 1.87 , 1.78 , 1.85 , 1.85 , 3.33 , 2.37 , 3.19 , 3.13 
 1.87 , 1.78 , 1.85 , 1.85 , 3.33 , 2.37 , 3.19 , 3.13 
 1.87 , 1.78 , 1.85 , 1.85 , 3.33 , 2.37 , 3.19 , 3.13 
 1.87 , 1.78 , 1.85 , 1.85 , 3.27 , 2.34 , 3.13 , 3.08 
 1.87 , 1.78 , 1.85 , 1.85 , 3.27 , 2.34 , 3.13 , 3.08 
 1.87 , 1.78 , 1.85 , 1.85 , 3.27 , 2.34 , 3.13 , 3.08 
 1.87 , 1.78 , 1.85 , 1.85 , 3.27 , 2.34 , 3.13 , 3.08 
 1.87 , 1.78 , 1.85 , 1.85 , 3.27 , 2.34 , 3.13 , 3.08 
 1.87 , 1.78 , 1.85 , 1.85 , 3.27 , 2.34 , 3.13 , 3.08 
 1.87 , 1.77 , 1.85 , 1.85 , 3.44 , 2.45 , 3.29 , 3.24 
 1.87 , 1.77 , 1.85 , 1.85 , 3.44 , 2.45 , 3.29 , 3.24 
 1.87 , 1.77 , 1.85 , 1.85 , 3.44 , 2.45 , 3.29 , 3.24 
 1.87 , 1.77 , 1.85 , 1.85 , 3.44 , 2.45 , 3.29 , 3.24 
 1.87 , 1.77 , 1.85 , 1.85 , 3.44 , 2.45 , 3.29 , 3.24 
 1.87 , 1.77 , 1.85 , 1.85 , 3.44 , 2.45 , 3.29 , 3.24 
 1.87 , 1.77 , 1.85 , 1.85 , 3.32 , 2.37 , 3.18 , 3.13 
 1.87 , 1.77 , 1.85 , 1.85 , 3.32 , 2.37 , 3.18 , 3.13 
 1.87 , 1.77 , 1.85 , 1.85 , 3.32 , 2.37 , 3.18 , 3.13 
 1.87 , 1.77 , 1.85 , 1.85 , 3.32 , 2.37 , 3.18 , 3.13 
 1.87 , 1.77 , 1.85 , 1.85 , 3.32 , 2.37 , 3.18 , 3.13 
 1.87 , 1.77 , 1.85 , 1.85 , 3.32 , 2.37 , 3.18 , 3.13 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.33 , 3.12 , 3.07 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.33 , 3.12 , 3.07 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.33 , 3.12 , 3.07 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.33 , 3.12 , 3.07 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.33 , 3.12 , 3.07 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.33 , 3.12 , 3.07 
 1.86 , 1.77 , 1.85 , 1.84 , 3.24 , 2.31 , 3.10 , 3.05 
 1.86 , 1.77 , 1.85 , 1.84 , 3.24 , 2.31 , 3.10 , 3.05 
 1.86 , 1.77 , 1.85 , 1.84 , 3.24 , 2.31 , 3.10 , 3.05 
 1.86 , 1.77 , 1.85 , 1.84 , 3.24 , 2.31 , 3.10 , 3.05 
 1.86 , 1.77 , 1.85 , 1.84 , 3.24 , 2.31 , 3.10 , 3.05 
 1.86 , 1.77 , 1.85 , 1.84 , 3.24 , 2.31 , 3.10 , 3.05 
 1.86 , 1.77 , 1.85 , 1.84 , 3.32 , 2.37 , 3.18 , 3.12 
 1.86 , 1.77 , 1.85 , 1.84 , 3.32 , 2.37 , 3.18 , 3.12 
 1.86 , 1.77 , 1.85 , 1.84 , 3.32 , 2.37 , 3.18 , 3.12 
 1.86 , 1.77 , 1.85 , 1.84 , 3.32 , 2.37 , 3.18 , 3.12 
 1.86 , 1.77 , 1.85 , 1.84 , 3.32 , 2.37 , 3.18 , 3.12 
 1.86 , 1.77 , 1.85 , 1.84 , 3.32 , 2.37 , 3.18 , 3.12 
 1.86 , 1.77 , 1.85 , 1.84 , 3.29 , 2.34 , 3.15 , 3.09 
 1.86 , 1.77 , 1.85 , 1.84 , 3.29 , 2.34 , 3.15 , 3.09 
 1.86 , 1.77 , 1.85 , 1.84 , 3.29 , 2.34 , 3.15 , 3.09 
 1.86 , 1.77 , 1.85 , 1.84 , 3.29 , 2.34 , 3.15 , 3.09 
 1.86 , 1.77 , 1.85 , 1.84 , 3.29 , 2.34 , 3.15 , 3.09 
 1.86 , 1.77 , 1.85 , 1.84 , 3.29 , 2.34 , 3.15 , 3.09 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.32 , 3.12 , 3.06 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.32 , 3.12 , 3.06 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.32 , 3.12 , 3.06 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.32 , 3.12 , 3.06 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.32 , 3.12 , 3.06 
 1.86 , 1.77 , 1.85 , 1.84 , 3.26 , 2.32 , 3.12 , 3.06 
 1.86 , 1.77 , 1.84 , 1.84 , 3.23 , 2.30 , 3.09 , 3.04 
 1.86 , 1.77 , 1.84 , 1.84 , 3.23 , 2.30 , 3.09 , 3.04 
 1.86 , 1.77 , 1.84 , 1.84 , 3.23 , 2.30 , 3.09 , 3.04 
 1.86 , 1.77 , 1.84 , 1.84 , 3.23 , 2.30 , 3.09 , 3.04 
 1.86 , 1.77 , 1.84 , 1.84 , 3.23 , 2.30 , 3.09 , 3.04 
 1.86 , 1.77 , 1.84 , 1.84 , 3.23 , 2.30 , 3.09 , 3.04 
 1.86 , 1.76 , 1.84 , 1.84 , 3.48 , 2.47 , 3.33 , 3.27 
 1.86 , 1.76 , 1.84 , 1.84 , 3.48 , 2.47 , 3.33 , 3.27 
 1.86 , 1.76 , 1.84 , 1.84 , 3.48 , 2.47 , 3.33 , 3.27 
 1.86 , 1.76 , 1.84 , 1.84 , 3.48 , 2.47 , 3.33 , 3.27 
 1.86 , 1.76 , 1.84 , 1.84 , 3.48 , 2.47 , 3.33 , 3.27 
 1.86 , 1.76 , 1.84 , 1.84 , 3.48 , 2.47 , 3.33 , 3.27 
 1.86 , 1.76 , 1.84 , 1.84 , 3.42 , 2.43 , 3.27 , 3.21 
 1.86 , 1.76 , 1.84 , 1.84 , 3.42 , 2.43 , 3.27 , 3.21 
 1.86 , 1.76 , 1.84 , 1.84 , 3.42 , 2.43 , 3.27 , 3.21 
 1.86 , 1.76 , 1.84 , 1.84 , 3.42 , 2.43 , 3.27 , 3.21 
 1.86 , 1.76 , 1.84 , 1.84 , 3.42 , 2.43 , 3.27 , 3.21 
 1.86 , 1.76 , 1.84 , 1.84 , 3.42 , 2.43 , 3.27 , 3.21 
 1.85 , 1.76 , 1.84 , 1.84 , 3.37 , 2.40 , 3.23 , 3.17 
 1.85 , 1.76 , 1.84 , 1.84 , 3.37 , 2.40 , 3.23 , 3.17 
 1.85 , 1.76 , 1.84 , 1.84 , 3.37 , 2.40 , 3.23 , 3.17 
 1.85 , 1.76 , 1.84 , 1.84 , 3.37 , 2.40 , 3.23 , 3.17 
 1.85 , 1.76 , 1.84 , 1.84 , 3.37 , 2.40 , 3.23 , 3.17 
 1.85 , 1.76 , 1.84 , 1.84 , 3.37 , 2.40 , 3.23 , 3.17 
 1.85 , 1.76 , 1.84 , 1.83 , 3.36 , 2.39 , 3.22 , 3.16 
 1.85 , 1.76 , 1.84 , 1.83 , 3.36 , 2.39 , 3.22 , 3.16 
 1.85 , 1.76 , 1.84 , 1.83 , 3.36 , 2.39 , 3.22 , 3.16 
 1.85 , 1.76 , 1.84 , 1.83 , 3.36 , 2.39 , 3.22 , 3.16 
 1.85 , 1.76 , 1.84 , 1.83 , 3.36 , 2.39 , 3.22 , 3.16 
 1.85 , 1.76 , 1.84 , 1.83 , 3.36 , 2.39 , 3.22 , 3.16 
 1.85 , 1.76 , 1.84 , 1.83 , 3.62 , 2.57 , 3.46 , 3.40 
 1.85 , 1.76 , 1.84 , 1.83 , 3.62 , 2.57 , 3.46 , 3.40 
 1.85 , 1.76 , 1.84 , 1.83 , 3.62 , 2.57 , 3.46 , 3.40 
 1.85 , 1.76 , 1.84 , 1.83 , 3.62 , 2.57 , 3.46 , 3.40 
 1.85 , 1.76 , 1.84 , 1.83 , 3.62 , 2.57 , 3.46 , 3.40 
 1.85 , 1.76 , 1.84 , 1.83 , 3.62 , 2.57 , 3.46 , 3.40 
 1.85 , 1.76 , 1.84 , 1.83 , 3.53 , 2.50 , 3.37 , 3.31 
 1.85 , 1.76 , 1.84 , 1.83 , 3.53 , 2.50 , 3.37 , 3.31 
 1.85 , 1.76 , 1.84 , 1.83 , 3.53 , 2.50 , 3.37 , 3.31 
 1.85 , 1.76 , 1.84 , 1.83 , 3.53 , 2.50 , 3.37 , 3.31 
 1.85 , 1.76 , 1.84 , 1.83 , 3.53 , 2.50 , 3.37 , 3.31 
 1.85 , 1.76 , 1.84 , 1.83 , 3.53 , 2.50 , 3.37 , 3.31 
 1.85 , 1.76 , 1.84 , 1.83 , 3.46 , 2.46 , 3.31 , 3.25 
 1.85 , 1.76 , 1.84 , 1.83 , 3.46 , 2.46 , 3.31 , 3.25 
 1.85 , 1.76 , 1.84 , 1.83 , 3.46 , 2.46 , 3.31 , 3.25 
 1.85 , 1.76 , 1.84 , 1.83 , 3.46 , 2.46 , 3.31 , 3.25 
 1.85 , 1.76 , 1.84 , 1.83 , 3.46 , 2.46 , 3.31 , 3.25 
 1.85 , 1.76 , 1.84 , 1.83 , 3.46 , 2.46 , 3.31 , 3.25 
 1.85 , 1.75 , 1.83 , 1.83 , 3.41 , 2.43 , 3.26 , 3.21 
 1.85 , 1.75 , 1.83 , 1.83 , 3.41 , 2.43 , 3.26 , 3.21 
 1.85 , 1.75 , 1.83 , 1.83 , 3.41 , 2.43 , 3.26 , 3.21 
 1.85 , 1.75 , 1.83 , 1.83 , 3.41 , 2.43 , 3.26 , 3.21 
 1.85 , 1.75 , 1.83 , 1.83 , 3.41 , 2.43 , 3.26 , 3.21 
 1.85 , 1.75 , 1.83 , 1.83 , 3.41 , 2.43 , 3.26 , 3.21 
 1.85 , 1.75 , 1.83 , 1.83 , 3.69 , 2.62 , 3.53 , 3.47 
 1.85 , 1.75 , 1.83 , 1.83 , 3.69 , 2.62 , 3.53 , 3.47 
 1.85 , 1.75 , 1.83 , 1.83 , 3.69 , 2.62 , 3.53 , 3.47 
 1.85 , 1.75 , 1.83 , 1.83 , 3.69 , 2.62 , 3.53 , 3.47 
 1.85 , 1.75 , 1.83 , 1.83 , 3.69 , 2.62 , 3.53 , 3.47 
 1.85 , 1.75 , 1.83 , 1.83 , 3.69 , 2.62 , 3.53 , 3.47 
 1.85 , 1.75 , 1.83 , 1.83 , 3.60 , 2.56 , 3.45 , 3.39 
 1.85 , 1.75 , 1.83 , 1.83 , 3.60 , 2.56 , 3.45 , 3.39 
 1.85 , 1.75 , 1.83 , 1.83 , 3.60 , 2.56 , 3.45 , 3.39 
 1.85 , 1.75 , 1.83 , 1.83 , 3.60 , 2.56 , 3.45 , 3.39 
 1.85 , 1.75 , 1.83 , 1.83 , 3.60 , 2.56 , 3.45 , 3.39 
 1.85 , 1.75 , 1.83 , 1.83 , 3.60 , 2.56 , 3.45 , 3.39 
 1.84 , 1.75 , 1.83 , 1.82 , 3.56 , 2.53 , 3.41 , 3.35 
 1.84 , 1.75 , 1.83 , 1.82 , 3.56 , 2.53 , 3.41 , 3.35 
 1.84 , 1.75 , 1.83 , 1.82 , 3.56 , 2.53 , 3.41 , 3.35 
 1.84 , 1.75 , 1.83 , 1.82 , 3.56 , 2.53 , 3.41 , 3.35 
 1.84 , 1.75 , 1.83 , 1.82 , 3.56 , 2.53 , 3.41 , 3.35 
 1.84 , 1.75 , 1.83 , 1.82 , 3.56 , 2.53 , 3.41 , 3.35 
 1.84 , 1.75 , 1.83 , 1.82 , 3.55 , 2.52 , 3.40 , 3.34 
 1.84 , 1.75 , 1.83 , 1.82 , 3.55 , 2.52 , 3.40 , 3.34 
 1.84 , 1.75 , 1.83 , 1.82 , 3.55 , 2.52 , 3.40 , 3.34 
 1.84 , 1.75 , 1.83 , 1.82 , 3.55 , 2.52 , 3.40 , 3.34 
 1.84 , 1.75 , 1.83 , 1.82 , 3.55 , 2.52 , 3.40 , 3.34 
 1.84 , 1.75 , 1.83 , 1.82 , 3.55 , 2.52 , 3.40 , 3.34 
 1.84 , 1.75 , 1.83 , 1.82 , 3.74 , 2.65 , 3.58 , 3.52 
 1.84 , 1.75 , 1.83 , 1.82 , 3.74 , 2.65 , 3.58 , 3.52 
 1.84 , 1.75 , 1.83 , 1.82 , 3.74 , 2.65 , 3.58 , 3.52 
 1.84 , 1.75 , 1.83 , 1.82 , 3.74 , 2.65 , 3.58 , 3.52 
 1.84 , 1.75 , 1.83 , 1.82 , 3.74 , 2.65 , 3.58 , 3.52 
 1.84 , 1.75 , 1.83 , 1.82 , 3.74 , 2.65 , 3.58 , 3.52 
 1.84 , 1.75 , 1.83 , 1.82 , 3.63 , 2.57 , 3.47 , 3.41 
 1.84 , 1.75 , 1.83 , 1.82 , 3.63 , 2.57 , 3.47 , 3.41 
 1.84 , 1.75 , 1.83 , 1.82 , 3.63 , 2.57 , 3.47 , 3.41 
 1.84 , 1.75 , 1.83 , 1.82 , 3.63 , 2.57 , 3.47 , 3.41 
